id	title	brand	link	price	description	image_link	seller_name	mpn	availability	product_category	condition	product_type
229	1550nm 800mw IR DPSS Laser Invisible laser source with power supply(OEM)	CivilLaser	http://civillaser.com/-p-229.html	1200	1550nm 800mw IR DPSS Laser Invisible laser source with power supply(OEM)[Features]Miniature sizeCollimated straight beam	http://civillaser.com/images/ym-1550nm-800mw.jpg	Civil Laser Products Supplier	C229	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
228	635nm/638nm 350mw Fiber coupled laser with power supply	CivilLaser	http://civillaser.com/-p-228.html	690	635nm/638nm 350mw Fiber coupled laser with power supply[Specifications]Product Name: 635nm/638nm 350mw Fiber coupled laser Free shipping	http://civillaser.com/images/fiber%20ir%20laser.jpg	Civil Laser Products Supplier	C228	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
227	Cheapest 5mw red laser pointer small lazers pen  for sale astrology laser pointer	CivilLaser	http://civillaser.com/-p-227.html	69	Cheapest 5mw red laser pointer small lazers pen  for sale[SPECIFICATIONS]Name: Red Laser PointerWavelength: 650nm 	http://civillaser.com/images/619-200mw-red-cheap-laser.jpg	Civil Laser Products Supplier	C227	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
226	Green&Red laser beam together disco laser pen with Kaleidoscope Factory Price	CivilLaser	http://civillaser.com/-p-226.html	99	Green&amp;Red laser beam together disco laser pen with Kaleidoscope Factory Price[SPECIFICATIONS]Name: Green&amp;Red laser penWavelength: 	http://civillaser.com/images/308%20green%20and%20red%20lucklaser%20(1).jpg	Civil Laser Products Supplier	C226	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
224	5mw Small Portable green laser light cheap lazer pointers best hand held lasers	CivilLaser	http://civillaser.com/-p-224.html	85	 Small Portable green laser light cheap laser pointers with chargerIt is very small and easy to carry, no set up needed, you can put it anywhere anytime you want, espec 	http://civillaser.com/images/619%20200mw%20532nm%20laser%20pointer%20(1).jpg	Civil Laser Products Supplier	C224	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
223	5mw Green laser pointer Cheap green lazer  handheld laser for sale	CivilLaser	http://civillaser.com/-p-223.html	89	5mw Green laser pointer Cheap green lazer  handheld laser for sale[SPECIFICATIONS]Name: 5mw green laser pointerWavelength: 532nm	http://civillaser.com/images/900%20200mw%20532nm%20laser%20(1).jpg	Civil Laser Products Supplier	C223	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
222	Flagon type small powerful green laser pointer astronomy for sale  tiny laser pointer	CivilLaser	http://civillaser.com/-p-222.html	79	Flagon type small powerful green laser pointer astronomy for sale[SPECIFICATIONS]Name: Green laser penWavelength: 532nm 	http://civillaser.com/images/910%20Flagon%20type%20green%20laser%20pointer%20(1).jpg	Civil Laser Products Supplier	C222	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
221	Double safety design 5mw green laser pointer with bright laser beam	CivilLaser	http://civillaser.com/-p-221.html	105	This high quality 5mw green laser pointer with safety key and safety button.Support focus adjustable. The laser beam is visible in the daylight.	http://civillaser.com/images/double%20safety%20300mw%20green%20laser%20pointer%20(1).jpg	Civil Laser Products Supplier	C221	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
220	Most Popular 5mw green laser pointer golden style with Safety key  Free shipping	CivilLaser	http://civillaser.com/-p-220.html	69	Most Popular 5mw green laser pointer golden style with Safety key  Free shippingSimply push the button then you can see the	http://civillaser.com/images/303%20golden%20style%20green%20laser%20pointer%20(1).jpg	Civil Laser Products Supplier	C220	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
219	465nm 2W/2.7W Blue DPSS Laser with power driver (From CivilLaser)	CivilLaser	http://civillaser.com/-p-219.html	1050	465nm 2W~2.7W Blue DPSS Laser with power driver [Specifications]Product Name: 465nm 2W~2.7W Blue DPSS LaserLead Time: 3~10 workingdays! C	http://civillaser.com/images/465nm-1W-1.5W-semiconductor-laser.jpg	Civil Laser Products Supplier	C219	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
218	465nm 1W/1.5W Blue DPSS Laser with power driver (From CivilLaser)	CivilLaser	http://civillaser.com/-p-218.html	650	465nm 1W~1.5W Blue DPSS Laser with power driver [Specifications]Product Name: 465nm 1W~1.5W Blue DPSS LaserLead Time: 3~10 workingdays! C	http://civillaser.com/images/465nm-1W-1.5W-semiconductor-laser.jpg	Civil Laser Products Supplier	C218	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
217	465nm 4W/5W Blue DPSS Laser with power driver (From CivilLaser)	CivilLaser	http://civillaser.com/-p-217.html	1380	465nm 4W~5W Blue DPSS Laser with power driver [Specifications]Product Name: 465nm 4W~5W Blue DPSS LaserLead Time: 3~10 workingdays! Custo	http://civillaser.com/images/465nm-high-power-semiconductor-laser.jpg	Civil Laser Products Supplier	C217	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
216	445nm 50mw 80mw 500mw Blue DPSS Laser with power driver	CivilLaser	http://civillaser.com/-p-216.html	268	445nm 50mw 80mw 500mw Blue DPSS Laser with power driver[Specifications]Product Name: 445nm 50mw 80mw 500mw Blue DPSS LaserLead Time: 3~10 	http://civillaser.com/images/ym-dpss-445nm-50mw.jpg	Civil Laser Products Supplier	C216	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
215	940nm 800mw~3W IR Semiconductor Laser with power supply	CivilLaser	http://civillaser.com/-p-215.html	429	940nm 800mw~3W IR Semiconductor Laser with power supply [Specifications]Product Name: 940nm 800mw~3W IR Semiconductor Laser with po	http://civillaser.com/images/civillaser-ir-dpss-lasers.jpg	Civil Laser Products Supplier	C215	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
214	445nm 10W~12W High power Blue DPSS Laser with power driver	CivilLaser	http://civillaser.com/-p-214.html	4390	445nm 10W~12W High power Blue DPSS Laser with power driver [Specifications]Product Name: 445nm 10W/12W Blue DPSS LaserLead Time: 3~10 wor	http://civillaser.com/images/445nm%20high%20power%20semiconductor%20laser%20(3).jpg	Civil Laser Products Supplier	C214	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
213	445nm 5W~7W Blue DPSS Laser with power driver (From CivilLaser)	CivilLaser	http://civillaser.com/-p-213.html	1578	445nm 5W~7W Blue DPSS Laser with power driver (From CivilLaser)[Specifications]Product Name: 445nm 5W~7W Blue DPSS LaserLead Time: 3~10 wo	http://civillaser.com/images/445nm%20high%20power%20semiconductor%20laser%20(1).jpg	Civil Laser Products Supplier	C213	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
212	445nm 3W~4W Blue DPSS Laser with power driver	CivilLaser	http://civillaser.com/-p-212.html	878	445nm 3W~4W Blue DPSS Laser with power driver [Specifications]Product Name: 445nm 3W~4W Blue DPSS LaserLead Time: 3~10 workingdays! Custo	http://civillaser.com/images/445nm%20high%20power%20semiconductor%20laser%20(3).jpg	Civil Laser Products Supplier	C212	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
211	445nm 2000mW Blue semiconductor laser with power supply TEC cooling system	CivilLaser	http://civillaser.com/-p-211.html	459	445nm 2000mW Blue semiconductor laser with power supply TEC cooling system[Specifications]Product Name: 445nm 2000mW Blue semiconductor laser 	http://civillaser.com/images/445nm%20high%20power%20semiconductor%20laser%20(2).jpg	Civil Laser Products Supplier	C211	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
210	980nm 1W~6W High power Fiber coupled laser with power supply	CivilLaser	http://civillaser.com/-p-210.html	599	980nm 1W~6W High power Fiber coupled laser with power supply[Specifications]Product Name: 980nm 1W~6W   Fiber coupled laser Free shipping	http://civillaser.com/images/fiber%20ir%20laser.jpg	Civil Laser Products Supplier	C210	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
209	808nm 1W~6W  Fiber coupled laser with power supply	CivilLaser	http://civillaser.com/-p-209.html	739	808nm 1W~6W  Fiber coupled laser with power supply[Specifications]Product Name: 808nm 1W~6W   Fiber coupled laser Free shippingLead Time	http://civillaser.com/images/fiber%20ir%20laser.jpg	Civil Laser Products Supplier	C209	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
208	532nm 800mW~1500mW Green Fiber coupled laser with power supply	CivilLaser	http://civillaser.com/-p-208.html	1189	532nm 800mW~1500mW Green Fiber coupled laser with power supply[Specifications]Product Name: 532nm 800mW~1500mW Gree	http://civillaser.com/images/fiber%20coupled%20laser%20532nm%20green%20laser.jpg	Civil Laser Products Supplier	C208	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
207	405nm 150mw Multi-Mode Blue-Violet Fiber coupled laser Free shipping	CivilLaser	http://civillaser.com/-p-207.html	979	405nm 150mw Multi-Mode Blue-Violet Fiber coupled laser Free shipping[Specifications]Product 	http://civillaser.com/images/fiber%20laser%20405nm.jpg	Civil Laser Products Supplier	C207	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
206	405nm 40mw Single-Mode Blue-Violet Fiber coupled laser Free shipping	CivilLaser	http://civillaser.com/-p-206.html	979	405nm 40mw Single-Mode Blue-Violet Fiber coupled laser Free shipping[Specifications]Product Name: 405nm 40mw Single-Mode Fiber coupled laser Free shi	http://civillaser.com/images/fiber%20laser%20405nm.jpg	Civil Laser Products Supplier	C206	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
205	980nm 3W~7W High power IR Semiconductor Laser with power supply	CivilLaser	http://civillaser.com/-p-205.html	689	980nm 3W~7W High power IR Semiconductor Laser with power supply  Note:7W is out of stoc	http://civillaser.com/images/civillaser-ir-high%20power%20dpss-laser.jpg	Civil Laser Products Supplier	C205	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
204	980nm 500mw~1500mw IR Semiconductor Laser with power supply /Modulation TTL	CivilLaser	http://civillaser.com/-p-204.html	409	980nm 500mw~1500mw IR Semiconductor Laser with power supply /Modulation TTL [Specifications]Product Name: 980nm 500mw~1500mw IR Sem	http://civillaser.com/images/civillaser-ir-dpss-lasers.jpg	Civil Laser Products Supplier	C204	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
203	880nm 800mW 2000mw IR Semiconductor Laser with power supply TTL	CivilLaser	http://civillaser.com/-p-203.html	488	880nm 800mW 2000mw IR Semiconductor Laser with power supply TTL[Specifications]Product Name: 880nm 800mw 2000mw IR Semiconductor L	http://civillaser.com/images/civillaser-ir-dpss-lasers.jpg	Civil Laser Products Supplier	C203	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
202	808nm 5W~6W High power IR Semiconductor Laser 0~30khz Analog or TTL	CivilLaser	http://civillaser.com/-p-202.html	1009	808nm 5W 6W High power IR Semiconductor Laser 0~30khz Analog or TTL[Specifications]Product Name: 808nm 5000mW 6000mW IR Semiconductor Laser	http://civillaser.com/images/808nm%206W%20IR%20Semiconductor%20laser.jpg	Civil Laser Products Supplier	C202	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
201	808nm 2W/2000mW High power IR Semiconductor Laser 0~30khz Analog or TTL	CivilLaser	http://civillaser.com/-p-201.html	489	808nm 2W/2000mW High power IR Semiconductor Laser 0~30khz Analog or TTL[Specifications]Product Name: 808nm 808nm 2W	http://civillaser.com/images/808nm%202W%20Semiconductor%20laser.jpg	Civil Laser Products Supplier	C201	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
200	808nm 500mw~1500mw High power IR Semiconductor Laser 0~30khz Analog or TTL	CivilLaser	http://civillaser.com/-p-200.html	269	808nm 500mw~1500mw High power IR Semiconductor Laser 0~30khz Analog or TTL[Specifications]Product Name: 808nm 500mw	http://civillaser.com/images/808nm%20500mw%20Semiconductor%20laser.jpg	Civil Laser Products Supplier	C200	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
199	792nm 2W  High power IR Semiconductor Laser CW laser	CivilLaser	http://civillaser.com/-p-199.html	456	792nm 2W  High power IR Semiconductor Laser CW laser[Specifications]Product Name: 792nm 2W IR Semiconductor LaserLead Time: 3~	http://civillaser.com/images/792nm%202W%20high%20power%20IR%20Semiconductor%20laser.jpg	Civil Laser Products Supplier	C199	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
198	638nm 5W  High power Red Semiconductor Laser Modulation 0~30khz Analog or TTL	CivilLaser	http://civillaser.com/-p-198.html	5150	638nm 5W  High power Red Semiconductor Laser Modulation 0~30khz Analog or TTL[Specifications]Product Name: 638nm 5W  Red Semiconductor Laser	http://civillaser.com/images/638nm-5W-Semiconductor-laser.jpg	Civil Laser Products Supplier	C198	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
197	638nm 4W  High power Red Semiconductor Laser Modulation 0~30khz Analog or TTL	CivilLaser	http://civillaser.com/-p-197.html	4230	638nm 4W  High power Red Semiconductor Laser Modulation 0~30khz Analog or TTL[Specifications]Product Name: 638nm 4W  Red Semiconductor Laser	http://civillaser.com/images/638nm-4W-Semiconductor-laser.jpg	Civil Laser Products Supplier	C197	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
196	638nm 3W  High power Red Semiconductor Laser Modulation 0~30khz Analog or TTL	CivilLaser	http://civillaser.com/-p-196.html	3320	638nm 3W  High power Red Semiconductor Laser Modulation 0~30khz Analog or TTL[Specifications]Product Name: 638nm 3W  Red Semicondu	http://civillaser.com/images/638nm-3W-red-Semiconductor-laser.jpg	Civil Laser Products Supplier	C196	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
195	638nm 2W High power Red Semiconductor Laser with power supply	CivilLaser	http://civillaser.com/-p-195.html	1860	638nm 2W High power Red Semiconductor Laser with power supply[Specifications]Product Name: 638nm 2W Red Semiconductor Laser	http://civillaser.com/images/638nm-2W-red-Semiconductor-laser.jpg	Civil Laser Products Supplier	C195	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
194	637nm 600mw~1000mw High power Red Semiconductor Laser  Free shipping	CivilLaser	http://civillaser.com/-p-194.html	1109	637nm 600mw~1000mw High power Red Semiconductor Laser  Free shipping[Features]Miniature sizeCollimated straight beam	http://civillaser.com/images/637nm%20high%20pwer%20Semiconductor%20laser.jpg	Civil Laser Products Supplier	C194	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
193	637nm 100mw 150mw Red Semiconductor Laser with power supply Free shipping	CivilLaser	http://civillaser.com/-p-193.html	389	637nm 100mw 150mw Red Semiconductor Laser with power supply Free shipping[Features]Miniature sizeCollimated straight beam	http://civillaser.com/images/637nm%20Semiconductor%20laser%20.jpg	Civil Laser Products Supplier	C193	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
192	532nm 4W 5W 10W High Power green DPSS with TTL modulation and power supply	CivilLaser	http://civillaser.com/-p-192.html	3339	532nm 4W 5W 10W High Power green DPSS with TTL modulation and power supply[Features]Miniature sizeCollimated straight bea	http://civillaser.com/images/5w%20green%20dpss%20laser%20with%20ttl.jpg	Civil Laser Products Supplier	C192	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
191	532nm 600mw~900mw green dpss with TTL modulation high quality  solid state laser	CivilLaser	http://civillaser.com/-p-191.html	629	532nm 600mw~900mw green dpss with TTL modulation high quality  solid state laser[Features]Miniature sizeCollimated strai	http://civillaser.com/images/532nm%20dpss%20laser%20high%20power%20lasers.jpg	Civil Laser Products Supplier	C191	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
190	532nm 10mw~80mw green dpss laser with power supply Free shipping	CivilLaser	http://civillaser.com/-p-190.html	339	532nm 10mw~80mw green dpss laser with power supply Free shipping[Features]Miniature sizeCollimated strai	http://civillaser.com/images/532nm-dpss-laser-civillaser.jpg	Civil Laser Products Supplier	C190	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
189	473nm 600mw blue dpss laser Diode Pumped Solid State laser with power supply Free shipping	CivilLaser	http://civillaser.com/-p-189.html	2150	473nm 600mw blue dpss laser Diode Pumped Solid State laser with power supply Free shipping[Features]Miniature sizeCollima	http://civillaser.com/images/473nm%20High%20power%20dpss%20laser%20civillaser.jpg	Civil Laser Products Supplier	C189	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
188	473nm 500mw blue dpss laser Diode Pumped Solid State laser with power supply Free shipping	CivilLaser	http://civillaser.com/-p-188.html	1790	473nm 500mw blue dpss laser Diode Pumped Solid State laser with power supply Free shipping[Features]Miniature sizeCollimated straight beam	http://civillaser.com/images/473nm%20High%20power%20dpss%20laser%20civillaser.jpg	Civil Laser Products Supplier	C188	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
187	473nm 400mw blue dpss laser Diode Pumped Solid State laser with power supply Free shipping	CivilLaser	http://civillaser.com/-p-187.html	1690	473nm 400mw blue dpss laser Diode Pumped Solid State laser with power supply Free shipping[Features]Miniature sizeCollima	http://civillaser.com/images/473nm%20High%20power%20dpss%20laser%20civillaser.jpg	Civil Laser Products Supplier	C187	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
186	473nm 300mw blue dpss laser Diode Pumped Solid State laser with power supply Free shipping	CivilLaser	http://civillaser.com/-p-186.html	1350	473nm 300mw blue dpss laser Diode Pumped Solid State laser with power supply Free shipping[Features]Miniature sizeCollima	http://civillaser.com/images/473nm%20High%20power%20dpss%20laser%20civillaser.jpg	Civil Laser Products Supplier	C186	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
185	Cheap! Blue violet laser module dot 200mw with fan cooling and power supply	CivilLaser	http://civillaser.com/-p-185.html	59	 Cheap! Blue laser module dot 200mw with fan cooling and power supplyThis laser module is equipped with a special aluminum heat sink and cooling fan, Excell 	http://civillaser.com/images/blue%20laser%20module%20with%20fan%20cooling%20(1).jpg	Civil Laser Products Supplier	C185	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
184	Cheap! Red laser module dot 200mw with fan cooling and power supply	CivilLaser	http://civillaser.com/-p-184.html	59	 Cheap! Red laser module dot 200mw with fan cooling and power supplyThis laser module is equipped with a special aluminum heat sink and cooling fan,  	http://civillaser.com/images/red%20laser%20modules%20with%20fan%20cooling%20(1).jpg	Civil Laser Products Supplier	C184	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
183	Green laser module dot 100mw~200mw with fan cooling and power supply	CivilLaser	http://civillaser.com/-p-183.html	59	Green laser module dot 100mw~200mw with fan cooling and power supplySPECIFICATIONS:Output Wavelength: 532+/-10nmOutput Power: 100mw/200mw (	http://civillaser.com/images/green%20laser%20module%20with%20fan%20cooling%20(1).jpg	Civil Laser Products Supplier	C183	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
182	250mw White laser module RGB laser beam compose the white laser -- with TTL modulation	CivilLaser	http://civillaser.com/-p-182.html	189	250mw White laser module RGB laser beam compose the white laser -- with TTL modulation	http://civillaser.com/images/white%20laser%20beam%20laser%20module.jpg	Civil Laser Products Supplier	C182	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
181	532nm 50mw Green laser module Line 26mmX105mm 24V	CivilLaser	http://civillaser.com/-p-181.html	82	 532nm 50mw Green laser module Line 26mmX105mm 24VIn view of the special requirements of the products, the fan angle can be ordered 10 Degree, 30 Degree, 45 Degree, 60 Degree, 90 Degree, t 	http://civillaser.com/images/532nm-50mw-Green-laser-module-24V-26mmX105mm.jpg	Civil Laser Products Supplier	C181	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
180	Aluminum radiator for laser module heat sink Inner hole 12mm	CivilLaser	http://civillaser.com/-p-180.html	9	Aluminum radiator for laser module heat sink Inner hole 12mm[Specifications]Name: Radiator (For laser module)Material: Aluminum	http://civillaser.com/images/aluminum%20radiator%20heat%20sink%20(1).jpg	Civil Laser Products Supplier	C180	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
179	650nm 100mW Red Crosshair laser module --22*110mm	CivilLaser	http://civillaser.com/-p-179.html	74	SPECIFICATIONS:Name: 650nm 100mW Red Crosshair laser module Output Wavelength: 650nmOutput Power: 	http://civillaser.com/images/fz-650nm-100mw-crosshair.jpg	Civil Laser Products Supplier	C179	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
178	405nm 150mW 300mW Blue-violet Laser Module with TTL  Industrial-grade	CivilLaser	http://civillaser.com/-p-178.html	89	 405nm 150mW 300mW Blue-violet Laser Module with TTL  Industrial-gradeSuch products can be widely used in various stage laser light, with TTL modulation, The working t 	http://civillaser.com/images/405nm%20laser%20module%20civilaser.jpg	Civil Laser Products Supplier	C178	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
176	OSRAM PL-TB450 1400mW 1.4W 445/447/450nm blue laser diode cheap!	CivilLaser	http://civillaser.com/-p-176.html	115	OSRAM PL-TB450 1400mW 1.4W 445/447/450nm blue laser diode cheap![Specifications]Place of production: German (OSRAM)Ou	http://civillaser.com/images/445nm-laser-diode.jpg	Civil Laser Products Supplier	C176	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
175	808nm 200mw IR laser diode PD sales  TO-18 5.6mm	CivilLaser	http://civillaser.com/-p-175.html	5	808nm 200mw IR laser diode PD sales  TO-18 5.6mm[Specifications]Place of production: JapanOutput Wavelength: 8080nm	http://civillaser.com/images/laser%20diode%20TO-18.jpg	Civil Laser Products Supplier	C175	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
174	Mitsubishi 660nm 100mw Red laser diode TO-18	CivilLaser	http://civillaser.com/-p-174.html	23	Mitsubishi 660nm 100mw Red laser diode TO-18[Specifications]Product Name: Red laser diodePlace of production: Japan (Mitsubishi)	http://civillaser.com/images/laser%20diode%20TO-18.jpg	Civil Laser Products Supplier	C174	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
173	808nm 1000mw/1W C-Mount Laser Diode High power IR laser	CivilLaser	http://civillaser.com/-p-173.html	45	808nm 1000mw/1W C-Mount Laser Diode High power IR laser[Specifications]Place of production: TaiwanOutput Wavelength: 	http://civillaser.com/images/808nm%201000mw%20laser%20diode%20c%20mount%20(1).jpg	Civil Laser Products Supplier	C173	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
172	Secondhand 2000mw 445nm laser diode NDB7875-E TO-5(Diameter 9mm)	CivilLaser	http://civillaser.com/-p-172.html	99	Secondhand 2000mw 445nm laser diode NDB7875-E TO-5(Diameter 9mm)[Specifications]Product: Blue laser diode (Secondh	http://civillaser.com/images/445nm%202000mw%20secondhand%20laser%20diode%20(1).jpg	Civil Laser Products Supplier	C172	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
171	New 1.6w 1600mw 445nm/450nm blue laser diode NDB7712 TO18	CivilLaser	http://civillaser.com/-p-171.html	119	New 1.6w 1600mw 445nm/450nm blue laser diode NDB7712 TO18[Specifications]Place of production: JapanOutput Wavelength: 445nm	http://civillaser.com/images/445nm-laser-diode.jpg	Civil Laser Products Supplier	C171	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
170	Discount Laser diode SLD3239VFR CW180mW 405nm blue-violet 3.8mm	CivilLaser	http://civillaser.com/-p-170.html	65	Discount Laser diode SLD3239VFR CW180mW 405nm blue-violet 3.8mm[Specifications]Name:Blue-violet laser diodePlace of production: Japan	http://civillaser.com/images/OSRAM%20515%20PL%20LD%20civillaser%20(1).jpg	Civil Laser Products Supplier	C170	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
169	OSRAM 515 PL 515nm 520nm 30mw laser diode TO38(3.8mm)	CivilLaser	http://civillaser.com/-p-169.html	79	OSRAM 515 PL 515nm 520nm 30mw laser diode TO38(3.8mm)[Specifications]Place of production: Gremany (OSRAM)Output Wavelength: 520nm	http://civillaser.com/images/OSRAM%20515%20PL%20LD%20civillaser%20(1).jpg	Civil Laser Products Supplier	C169	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
168	OSRAM PL-520-B1 520nm 120mw grass green laser diode T018	CivilLaser	http://civillaser.com/-p-168.html	119	OSRAM PL-520-B1 520nm 120mw grass green laser diode T018[Specifications]Place of production: Gremany (OSRAM)	http://civillaser.com/images/hiteclaser%20laser%20diode.jpg	Civil Laser Products Supplier	C168	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
167	520nm 100mw 150mw 1000mw grass green laser module -- long time continuous working	CivilLaser	http://civillaser.com/-p-167.html	179	 520nm 100mw 150mw 1000mw grass green laser module -- long time continuous workingFeatures:This laser module includes DC interface,but doesn't include 	http://civillaser.com/images/520nm%201000mw%20grass%20green%20laser%20module%20(1).jpg	Civil Laser Products Supplier	C167	in stock	Electronics | Circuit Components | Optoelectronics | Laser Diodes	new	Industry & Business | Machinery | Laser Equipment Parts
