id	title	description	google product category	product type	link	image link	additional image link	condition	availability	price	sale price	sale price effective date	brand	gtin	mpn	identifier exists	gender	age group	color	size	material	pattern	item group id	tax	shipping	shipping weight	multipack	adult	online only	excluded destination	expiration date	loyalty points	adwords grouping	adwords labels	adwords redirect
219	515nm/520nm 50mw 焦点調節可能 緑光レーザー器 Support USB	"515nm/520nm 50mw 焦点調節可能 緑光レーザー器 Support USBFeatures:1. Without Warm-up Time,very low power, low heat,so it can coninue work long hours in the temperature range of 0-60 degrees, but the traditional ?532nm green laser module is only guaranteed to work at room temperature 20 degrees, zero temperature can not be normal startup, for example, most of such a small size can not work long hours;2. Shape design improvements,Taking into account the square products more suitable for precise fix on any plane, so designed as a rectangular cross-section, of course, but also retains the characteristics of concentric circles, so let alone modules and other equipment or assembly to become simple and precise.3. ?OSRAM imported semiconductor laser diode light in the form of point-like, with a range as far as three kilometers or more.4. Using focusable design structure, you can freely adjust according to need spot size.【規格】波長: 515 nm±10nm出力: 50mWレーザーの形: 点ビーム発散全角: &lt;1.5mard表面処理: 陽極青色フレーム材料: 航空アルミニウム電路制御: ..."	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-219.html	http://jp.civillaser.com/images/515nm%20520nm%20green%20laser%20module%20new%20style.jpg		new	in stock	18900 Yen			CivilLaser		CJ219	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
218	532nm 200mw 緑光 厚ビーム-レーザー砲-レーザー柱-高出力 平行光	"532nm 200mw 緑光 厚ビーム-レーザー砲-レーザー柱-高出力 平行光As we all know,Ordinary laser beams are fine laser beam, Launch angle is fan-shaped,Long shots ineffective,The expanded beam is a parallel beam laser effects,How much is the aperture,How much is the distance,Idemitsu is simply more crude,Long shots are also more crude. Coarse if the power of the laser beam is low,There is no practical effect.【規格】波長: 532nm出力: 200mwレーザー直径: 12-16mm (粗いレーザー)レーザーの形: 点 ?TTL変調頻度: 10kHz-20kHz外形寸法: 126mm*76mm*37mm?製冷方式: Fan Cooling運転方式: 連続レーザーTTL変調付き表面処理: 陽極黒色フレーム材料: アルミニウム?反接保護：有定額電圧: AC 220V定額電流: I &lt; 800mA預熱時間: 無作動温度: -10℃ ~ +40℃保管温度: -10℃ ~ +40℃構造特徴:レーザーパイプ+レンズ+発散外殻"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-218.html	http://jp.civillaser.com/images/532nm%20200mw%20high%20power%20green%20laser%20modules%20civillaser.jpg		new	in stock	16900 Yen			CivilLaser		CJ218	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
217	532nm 5mw~120mW 緑色 工業 用 レーザーモジュール 線形 3V~5V 25*75mm	532nm 5mw~120mW 緑色 工業 用 レーザーモジュール 線形 3V~5V 25*75mm【規格】波長: 532nm?出力: 5mw~120mW (選択)ファンの角度: 10°、30°、45°、60°、90°、110°(Default 110° )電気制御: ACCは棒を並べるレーザー発散性: 1.5mradレーザーの形: 線形光学系统: 光学镀膜玻璃透镜组定額電圧: DC 3V-5V定額電流: &lt;350mAレーザータイプ: Class IIIB作動温度: 10℃~35℃保管温度: -10℃~80℃外型寸法: Φ25*75mm回線説明: 赤線を﹢，黒線を﹣にする保証期: 12ヶ月 ??【附属品】1 x ?緑色 レーザーモジュール 線形	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-217.html	http://jp.civillaser.com/images/532nm-50mW-Green-Laser-Module-Line-3-5V.jpg		new	in stock	5900 Yen			CivilLaser		CJ217	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
216	445nm/450nm 500mW 高 出力 青レーザーモジュール  TTL 工業用モジュール 長時間连続仕事	445nm/450nm 500mW 高 出力 青レーザーモジュール ?TTL 工業用モジュール 長時間连続仕事厚ビーム-レーザー砲-レーザー柱-高出力長時間连続仕事【規格】輸出波長：447 nm輸出パワー：500mw製冷方式: 冷風TTL変調頻度: 1kHz-30kHzPower mode: CW?表面処理：黒色外殻材質：航空アルミニウム電路制御: ACC線路反接保護：有作動電圧：DC=12v作動電流：I&lt;650mA預熱時間：なし作動温度：－10℃～＋40℃保存温度：+10℃～＋40℃構造特徴:レーザーパイプ+レンズ+冷却外殻レーザー器寸法: L×W×H=74×30×30mm?レーザー電源寸法: ?L×W×H=71.5x35x20mm予熱時間: 無回線説明: オレンジ線を﹢，白線を﹣にする【附属品】1 x レーザーモジュール	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-216.html	http://jp.civillaser.com/images/447nm%20500mw%20blue%20laser%20module%20civillaser.jpg		new	in stock	17900 Yen			CivilLaser		CJ216	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
215	450NM 50mW 青レーザーモジュール  PLT4NSB 20mmx58mm	450NM 50mW 青レーザーモジュール ?PLT4NSB 20mmx58mm【規格】輸出波長：450 nm輸出パワー：50mw表面処理：黒色外殻材質：航空アルミニウム電路制御: ACC線路反接保護：有作動電圧：DC=3-5V作動電流：I&lt;600mA預熱時間：なし作動温度：－10℃～＋40℃保存温度：+10℃～＋40℃構造特徴:レーザーパイプ+レンズ+冷却外殻外観寸法: φ20mmx58mm回線説明: オレンジ線を﹢，白線を﹣にするv	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-215.html	http://jp.civillaser.com/images/50mW%20445nm450nm%20Blue%20Laser%20Module%20Low-Power.jpg		new	in stock	9800 Yen			CivilLaser		CJ215	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
214	650nm 1W 高 出力 赤色 レーザー 発光 モジュール TTL modulation	650nm 1W 高 出力 赤色 レーザー 発光 モジュール TTL modulation工業用モジュール ? 650nm 1W 高 出力 赤色 レーザー 発光 モジュール TTL modulation工事現場や各種実験用素材、研究など、さまざまな機会でご使用いただけます。【規格】	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-214.html	http://jp.civillaser.com/images/650nm%201w%20ttl%20laser%20module.jpg		new	in stock	32900 Yen			CivilLaser		CJ214	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
213	635nm/638nm 300mw~500mw 赤色 TTL レーザーモジュール 点/TTL modulation	"635nm/638nm 300mw 500mw 赤色 TTL レーザーモジュール 点/TTL modulationThis laser module can be widely used in various stage laser light with TTL modulation, can work long hours, truly industrial lasers.?Can provide customers with photovoltaic solutions designed to meet customer demand laser modules.Special note: The input voltage of 12V, overpressure can cause damage to the circuit and module moment660nm 200mw 防水機能 赤色 レーザーモジュール 点/線形/十字 ?DC 12v(6V~30V)【規格】波長: 638nm出力: 300mW/500mW(選択)レーザーの形: 点表面処理: 青色フレーム材料: T7075航空アルミニウム反接保護：有定額電圧: DC 12V定額電流: I&lt;450mA予熱時間: 無作動温度: -10℃ ~ +40℃保管温度: -10℃ ~ +40℃構造特徴:レーザーパイプ+レンズ+発散外殻?レーザー器寸法: L×W×H=69mm x 30mm x 30mmレーザー電源寸法: ?L×W×H=71.5mm x 35.5mm x 16mm運転方式: 連続レーザーTTL変調付き?【附属品】1 x 赤色 TTL レーザーモジュール"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-213.html	http://jp.civillaser.com/images/638nm%20ttl%20300mw%20laser%20module.jpg		new	in stock	11900 Yen			CivilLaser		CJ213	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
212	TTL modulation 532nm 30mw 緑色レーザー発光モジュール 点 16mmx75mm	"TTL modulation 532nm 30mw 緑色レーザー発光モジュール 点 16mm*70mmThis green laser module is the use of high-power infrared laser-pumped laser crystal to produce, spot round, beam divergence is small, export power from 5mW to 50mW, can be customized according to user specific purposes.【規格】商品名: TTL modulation 緑色レーザー発光モジュール波長: 532nm出力: 30mwレーザーの形: 点表面処理: 陽極酸化黒色レーザー発散性: 0.6mrad?Optical Systems: Optical Coated Glass (Plus a telephoto lens)Spot Description: 8m department width minimum ?spot diameter Φ6mmModulation: TTL modulationTTL変調頻度: 10Hz-500KHz?定額電圧: DC 3V?定額電流: I&lt;270mAしきい電流: 100mA?Laser Class: IIIB作動温度: 10℃~35℃保管温度: -40℃~80℃レーザー器寸法: Φ16mm*75mm予熱時間: &lt;2 mintuesContinuous working time: 1~2 hours(Good heat dissipation)?保証期: 12ヶ月TTL modulation Description:1 The red and yellow lines shorted, the module will be lit, in a continuous mode of operation;2 To modulate the signal line negative black wire, positive connected to the yellow line, red line vacant, modulation module in working condition.3 Signa..."	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-212.html	http://jp.civillaser.com/images/TTL%20modulation%20laser%20module%2016x85.jpg		new	in stock	5900 Yen			CivilLaser		CJ212	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
211	TTL modulation 532nm 5mw~50mw 緑色レーザー発光モジュール 点 16mm*70mm	"TTL modulation 532nm 5mw~50mw 緑色レーザー発光モジュール 点 16mm*70mmThis green laser module is the use of high-power infrared laser-pumped laser crystal to produce, spot round, beam divergence is small, export power from 5mW to 50mW, can be customized according to user specific purposes.【規格】商品名: TTL modulation 緑色レーザー発光モジュールv波長: 532nm出力: 5mW~50mw (選択)レーザーの形: 点表面処理: 陽極酸化黒色レーザー発散性: 1.0mrad?Optical Systems: Optical Coated GlassSpot Description: 1m department width spot diameter Φ0.5mmModulation: TTL modulationTTL変調頻度: 10Hz-1000KHz?定額電圧: DC 3V?定額電流: I&lt;270mAしきい電流: 100mA?Laser Class: IIIB作動温度: 10℃~35℃保管温度: -40℃~80℃レーザー器寸法: Φ16mm x 70 mm予熱時間: &lt;2 mintues保証期: 12ヶ月TTL modulation Description:1 The red and yellow lines shorted, the module will be lit, in a continuous mode of operation;2 To modulate the signal line negative black wire, positive connected to the yellow line, red line vacant, modulation module in working condition.3 Signal input modulation frequency must be within the range 500KHZ;【附属品】1* TT..."	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-211.html	http://jp.civillaser.com/images/TTL%20laser%20module%2016x70.jpg		new	in stock	5300 Yen			CivilLaser		CJ211	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
210	660nm 200mw 防水機能 赤色 レーザーモジュール 点/線形/十字  DC 12v(6V~30V)	"660nm 200mw 防水機能 赤色 レーザーモジュール 点/線形/十字 ?DC 12v(6V~30V)【規格】波長: 660nm ± 10nm出力: 190-210mWレーザーの形: 点/線形/十字 (選択)表面処理: 陽極酸化灰色フレーム材料: T7075航空アルミニウム電路制御: ACC線路反接保護：有定額電圧: DC 6V~30V定額電流: I&lt;320mA予熱時間: 無作動温度: -10℃ ~ +40℃保管温度: -10℃ ~ +40℃構造特徴:レーザーパイプ+レンズ+発散外殻?保証期: 12ヶ月?【附属品】1 x 赤色 防水機能 レーザーモジュールProduct Features:1. Waterproof design, no longer because of wet weather the laser optical system damage caused irreversible damage, so your work is not affected by the environment, outdoor rain and snow as usual;2. Design distinctive shape, considering the product is more suitable for an arbitrary square plane precisely fixed, so designed as a rectangular cross-section, of course, but also retains the characteristics of concentric circles, so let alone module or assembly and to other device becomes simple and accurate.3. Mitsubishi imported red laser diode, the light source in the form of a word line.4. Using the 12V input supply voltage can be matched with the motor vehicle, of course, can be customized ..."	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-210.html	http://jp.civillaser.com/images/12v%20laser%20module%20waterproof.jpg		new	in stock	8900 Yen			CivilLaser		CJ210	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
209	TTL modulation 980nm 5mw~250mw 赤外レーザー発光モジュール 16*60mm	"TTL modulation 980nm 5mw~250mw 赤外レーザー発光モジュール 16*60mm ?夜間の可視能力のフィルインレーザ ?IR ?pulse laser【規格】波長: 980nm出力: 5mW~250mw (選択)レーザーの形: 長方形?表面処理: 陽極酸化黒色レーザー発散性: 0.1mrad ~ 0.6mrad ?調整可Optical Systems: Optical Coated GlassModulation: TTL modulationTTL変調頻度: 1Hz-1000KHz?定額電圧: DC 3V ~ 5VLaser Class: IIIB作動温度: -10℃~70℃保管温度: -40℃~80℃レーザー器寸法: Φ16mm x 60 mmContinuous working time: &gt; 12 hours(Good heat dissipation)保証期: 3 Months Factory warrantyTTL modulation Description:1 The red and yellow lines shorted, the module will be lit, in a continuous mode of operation;2 To modulate the signal line negative black wire, positive connected to the yellow line, red line vacant, modulation module in working condition.3 Signal input modulation frequency must be within the range 500KHZ;【附属品】1* TTL 赤外線レーザーモジュール"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-209.html	http://jp.civillaser.com/images/ttl%20red%20laser%20module%20dot.jpg		new	in stock	4900 Yen			CivilLaser		CJ209	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
208	TTL  sinusoidal modulation 780nm 5mw 近赤外レーザー発光モジュール 16*55mm	"TTL ?sinusoidal modulation 780nm 5mw 近赤外レーザー発光モジュール 16*55mm【規格】波長: 780nm出力: 5mW (Customize other power)表面処理: 陽極酸化黒色レーザー発散性: 0.1mrad ~ 0.6mrad ?調整可Optical Systems: Optical Coated GlassModulation: TTL modulationTTL変調頻度: 10Hz-100KHz?定額電圧: DC 3V ~ 5VLaser Class: IIIB作動温度: -10℃~70℃保管温度: -40℃~80℃レーザー器寸法: Φ16mm x 55 mmContinuous working time: &gt; 12 hours(Good heat dissipation)保証期: 12ヶ月?TTL modulation Description:1 The red and yellow lines shorted, the module will be lit, in a continuous mode of operation;2 To modulate the signal line negative black wire, positive connected to the yellow line, red line vacant, modulation module in working condition.3 Signal input modulation frequency must be within the range 500KHZ;【附属品】1* TTL 780nm laser module?"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-208.html	http://jp.civillaser.com/images/TTL%20laser%20module%2016x55.jpg		new	in stock	8900 Yen			CivilLaser		CJ208	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
207	532nm 50mw 緑色レーザービームエキスパンダレンズ / リモート 点状位置指示器 /40mm拡束	532nm 50mw 緑色レーザービームエキスパンダレンズ / リモート 点状位置指示器 /40mm拡束【規格】波長: 532nm瞳を出力: 50mw出光穴光斑直径: 40mmレーザー発散性: 0.01mrad～0.1mrad （40メートル 光点直径 &gt;5mm）Optical Systems: Optical Coated Glass?光点説明: 光斑 大きさ ことができるによると 使用距離 調節 ? ?定額電圧: DC 3V/AC220V定額電流: 300mAレーザータイプ: Class IIIB作動温度: -10℃~+65℃保管温度: -40℃~+80℃ビーム拡大器寸法: Φ30mmx45mmx160mm保証期: 1 Year【附属品】1 x 緑光 コリメータ 拡束レーザ	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-207.html	http://jp.civillaser.com/images/Expanded%20beam%20650%2050mw.jpg		new	in stock	22900 Yen			CivilLaser		CJ207	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
206	450nm 10mW~50mW  青色 レーザーモジュール 線形 / レーザーロケータ / 16mmx60mm	450nm 10mW~50mW ?青色 レーザーモジュール 線形 / レーザーロケータ / 16mmx60mm【規格】輸出波長: 450nm輸出パワー: 10W~50mW (選択)レーザー発散性: 0.1mrad~0.6mrad ?ファンの角度: 30°~90°(Default 90°)レーザー直径: &gt;Φ0.3mm?光学系统: 光学镀膜玻璃表面処理: 黒色反接保護: 有作動電圧: DC 6V作動電流: I&lt;150mAしきい電流: 40mA作動温度: -10℃~60℃保管温度: -40℃~80℃外観寸法: Φ16mmx60mm回線説明: 赤線を﹢，黒線を﹣にする保証期: 12ヶ月 ??【附属品】1 x レーザーモジュール	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-206.html	http://jp.civillaser.com/images/405nm%205mW-150mW%20line%20laser%20module.jpg		new	in stock	8900 Yen			CivilLaser		CJ206	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
205	450nm 5mW~50mW 青色 レーザーモジュール 点 / レーザーロケータ/TTL module/16mmx60mm	450nm 5mW~50mW 青色 レーザーモジュール 点 / レーザーロケータ/16mmx60mm【規格】輸出波長: 450nm輸出パワー: 5W~50mW (選択)レーザー発散性: 0.1mrad~0.6mrad?レーザー直径: &gt;Φ0.3mm (調整可)光学系统: 光学镀膜玻璃?表面処理: 黒色作動電圧: DC=6V作動電流: I&lt;120mAしきい電流: 40mA預熱時間: なし作動温度: -10℃~50℃保管温度: -40℃~80℃外観寸法: Φ16mm×60mm回線説明: 赤線を﹢，黒線を﹣にする保証期: 12ヶ月 ??【附属品】1 x 青色 レーザーモジュール 点	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-205.html	http://jp.civillaser.com/images/650nm%205mW~150mW%20red%20laser%20module.jpg		new	in stock	8900 Yen			CivilLaser		CJ205	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
204	405nm 10mW~50mW / 焦点調節可能 / 青紫色 レーザーモジュール 線形 / 20mmx80mm	405nm 10mW~50mW / 焦点調節可能 / 青紫色 レーザーモジュール 線形 / 20mmx80mm【規格】輸出波長: 405nm輸出パワー: 10W~50mW (選択)レーザー発散性: 0.1mrad~0.6mrad ?(調整可)ファンの角度: 30°~90°(Default 90°)レーザー直径: &gt;Φ0.3mm表面処理: 黒色反接保護: 有作動電圧: DC 6V作動電流: I&lt;150mA作動温度: -10℃~60℃保管温度: -40℃~80℃外観寸法: Φ20mmx80mm回線説明: 赤線を﹢，黒線を﹣にする保証期: 12ヶ月 ??【附属品】1 x レーザーモジュール	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-204.html	http://jp.civillaser.com/images/650nm%201mW~100mW%20Red%20Laser%20Module%202080.jpg		new	in stock	6500 Yen			CivilLaser		CJ204	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
203	532nm 50mw 緑色 レーザーモジュール 線形 DC 5V	"532nm 50mw 緑色 レーザーモジュール 線形 DC 5V ?【規格】波長: 532nm?出力: 50mwファンの角度: 10°、30°、45°、60°、90°、110°(Default 90° )レーザー発散性: 1.5mradレーザーの形: 線形光学系统: 光学镀膜玻璃透镜组定額電圧: DC 3V-5V定額電流: 320mAレーザー直径: &gt;Φ0.8mm, 1m距離=約1mmレーザータイプ: Class IIIB作動温度: 10℃~35℃保管温度: -10℃~80℃外型寸法: Φ16mmX70mm ?Continuous working time: 1~2 hours(Good heat dissipation)回線説明: 赤線を﹢，黒線を﹣にする保証期: 12ヶ月 ??【附属品】1 x ?緑色 レーザーモジュール 線形"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-203.html	http://jp.civillaser.com/images/532nm%2050mW%20Green%20Laser%20Module%20Line%205V.jpg		new	in stock	7900 Yen			CivilLaser		CJ203	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
202	980nm 50mw~200mw 赤外線レーザーモジュール 十字 16*60mm / 夜間のポジショナー レーザヘッド	980nm 50mw~200mw 赤外線レーザーモジュール 十字 16*60mm / 夜間のポジショナー レーザヘッド【規格】波長: 808nm出力: 50mw~200mw (選択)ファンの角度: 90°(デフォルト)レーザー直径: 1m距離&lt;=&gt;約0.5mm光学係: 球面玻璃透镜组定額電圧: DC 3V-5V作動温度: -10℃~50℃保管温度: -40℃~80℃外型寸法: Φ16mm×60mm回線説明: 赤線を﹢，黒線を﹣にする保証期: 12ヶ月【附属品】1 x 赤外線 レーザーモジュール 十字	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-202.html	http://jp.civillaser.com/images/635nm%205mW~10mw%20%20red%20laser%20module%20line.jpg		new	in stock	5300 Yen			CivilLaser		CJ202	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
201	980nm 5mW~250mw 赤外線レーザーモジュール 線形 16*60mm / 夜間のポジショナー  レーザヘッド	980nm 5mW~250mw 赤外線レーザーモジュール 線形 16*60mm / 夜間のポジショナー ?レーザヘッド【規格】波長: 980nm (Invisible laser beam)出力: 5mw~250mw(選択)ファンの角度: 90°(デフォルト)レーザー直径: 1m距離&lt;=&gt;約0.8mm光学係: 球面玻璃透镜组定額電圧: DC 3V-5V作動温度: -10℃~50℃保管温度: -40℃~80℃外型寸法: Φ16mm×60mm回線説明: 赤線を﹢，黒線を﹣にする保証期: 12ヶ月【附属品】1 x 980nm レーザーモジュール 線形	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-201.html	http://jp.civillaser.com/images/635nm%205mW~10mw%20%20red%20laser%20module%20line.jpg		new	in stock	4500 Yen			CivilLaser		CJ201	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
200	980nm 1W 高出力 小型  赤外レーザー モジュール / CCD 赤外線照明	"980nm 1W 高出力 赤外レーザー モジュール / CCD 赤外線照明M980D1W infrared ?laser module, high-quality selection of original, imported laser diode, together with the high performance APC, ACC driver circuit and infrared optical glass aspherical lens, aviation aluminum alloy chassis, with high reliability, high stability, strong anti-interference, good consistency, long life and other characteristics.The product also can be widely used in various laser night vision, CCD IR lighting, industrial equipment and instrumentation, laser medical equipment, laser positioning device.【規格】波長: 980nm出力: 1w ?(Sanyo laser diode)レーザー発散性: 0.1mrad～10mrad ?調節可能レーザー直径: &gt;Φ1mm ?調整可定額電圧: DC 3V出光孔径：5mmレーザーの形: 正方形レーザータイプ: Class IV光学係: 非球面赤外光学ガラスレンズ作動温度: -10℃~50℃保管温度: -40℃~80℃レーザー器寸法: ?25mm×40mmレーザー回路基板寸法: ??60mm×40mm×24mm保証期: 12ヶ月【附属品】1 x 980nm ir レーザ モジュール"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-200.html	http://jp.civillaser.com/images/808nm%20high%20power%20ir%20laser%20module%202w.jpg		new	in stock	17900 Yen			CivilLaser		CJ200	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
199	808nm 5mW~50mw 赤外線レーザーモジュール 線形 12*64mm / 夜間のポジショナー  レーザヘッド / 工業用	808nm 5mW~50mw 赤外線レーザーモジュール 線形 12*64mm / 夜間のポジショナー ?レーザヘッド / 工業用モジュール【規格】波長: 808nm出力: 5mw~50mw(選択)ファンの角度: 90°(デフォルト)レーザー直径: 1m距離&lt;=&gt;約0.8mm光学係: 球面玻璃透镜组定額電圧: DC 3V-5V作動温度: -10℃~50℃保管温度: -40℃~80℃外型寸法: Φ12mm×64mm回線説明: 赤線を﹢，黒線を﹣にする保証期: 12ヶ月【附属品】1 x 808nm レーザーモジュール 線形	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-199.html	http://jp.civillaser.com/images/hiteclaser.com%20650nm%205mW~100mW%20red%20laser%20module.jpg		new	in stock	4900 Yen			CivilLaser		CJ199	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
198	808nm 250mw 赤外線レーザーモジュール 十字 16*60mm / 夜間のポジショナー レーザヘッド	808nm 250mw 赤外線レーザーモジュール 十字 16*60mm / 夜間のポジショナー レーザヘッド【規格】波長: 808nm出力: 250mwファンの角度: 90°(デフォルト)レーザー直径: 1m距離=&gt;約0.8mm光学係: 球面玻璃透镜组定額電圧: DC 3V-5V作動温度: -10℃~50℃保管温度: -40℃~80℃外型寸法: Φ16mm×60mm回線説明: 赤線を﹢，黒線を﹣にする保証期: 12ヶ月【附属品】1 x 808nm レーザーモジュール 十字	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-198.html	http://jp.civillaser.com/images/635nm%205mW~10mw%20%20red%20laser%20module%20line.jpg		new	in stock	5900 Yen			CivilLaser		CJ198	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
197	808nm 5mW~250mw 赤外線レーザーモジュール 線形 16*60mm / 夜間のポジショナー  レーザヘッド	808nm 5mW~250mw 赤外線レーザーモジュール 線形 16*60mm / 夜間のポジショナー ?レーザヘッド【規格】波長: 808nm出力: 5mw~250mw(選択)ファンの角度: 90°(デフォルト)レーザー直径: 1m距離=&gt;約0.8mm光学係: 球面玻璃透镜组定額電圧: DC 3V-5V作動温度: -10℃~50℃保管温度: -40℃~80℃外型寸法: Φ16mm×60mm回線説明: 赤線を﹢，黒線を﹣にする保証期: 12ヶ月【附属品】1 x 808nm レーザーモジュール 線形	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-197.html	http://jp.civillaser.com/images/635nm%205mW~10mw%20%20red%20laser%20module%20line.jpg		new	in stock	4900 Yen			CivilLaser		CJ197	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
196	808nm 1W/2W 高出力 赤外レーザー モジュール / CCD 赤外線照明	"808nm 1W/2W 高出力 赤外レーザー モジュール / CCD 赤外線照明M808 infrared ?laser module, high-quality selection of original, imported laser diode, together with the high performance APC, ACC driver circuit and infrared optical glass aspherical lens, aviation aluminum alloy chassis, with high reliability, high stability, strong anti-interference, good consistency, long life and other characteristics.The product also can be widely used in various laser night vision, CCD IR lighting, industrial equipment and instrumentation, laser medical equipment, laser positioning device.【規格】波長: 808nm出力: 1w~2W(選択)レーザー発散性: 0.1mrad～10mrad ?調節可能レーザー直径: &gt;Φ2mm ?調整可定額電圧: DC 3V出光孔径：5mmレーザーの形: 長方形レーザータイプ: Class IV光学係: 非球面赤外光学ガラスレンズ作動温度: -10℃~50℃保管温度: -40℃~80℃レーザー器寸法: ?25mm×40mmレーザー回路基板寸法: ??60mm×40mm×24mm保証期: 12ヶ月【附属品】1 x 808nm ir レーザ モジュール"	Electronics > Circuit Components > Optoelectronics > Laser Diodes	Electronics > Circuit Components > Optoelectronics > Laser products	http://jp.civillaser.com/-p-196.html	http://jp.civillaser.com/images/808nm%20high%20power%20ir%20laser%20module%202w.jpg		new	in stock	15900 Yen			CivilLaser		CJ196	TRUE								JP::0: 	JP:01:Express:0		2							Laser Module	www.jp.civillaser.com
